name,garnish,serving_suggestion,ingredients,steps,review_count,url,website,image_url,ingredients_clean,serving_suggestion_clean,alcohol
Continental Sour,None,Serve in an Old-fashioned glass,"['2 shot Bourbon whiskey', '1 shot Lemon juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1 dash Angostura Aromatic Bitters', '1⁄2 shot Pasteurised egg white', '1⁄4 shot Tawny port']",SHAKE first 5 ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into ice-filled glass. Finish with a drizzle of port around drink.,5,https://www.diffordsguide.com/cocktails/recipe/2918/continental-sour,diffords,https://cdn.diffords.com/contrib/stock-images/2022/01/61f2a828e1e32.jpg,"['Bourbon whiskey', 'Lemon juice', 'Sugar syrup', 'Angostura Aromatic Bitters', 'Pasteurised egg white', 'Tawny port']",Serve in an Old-fashioned glass,whiskey|Aromatic Bitters
Cordova Cocktail,None,Serve in a Coupe glass,"['1 shot Rutte Dry Gin', '1 shot Martini Rosso sweet vermouth', '1 dash La Fée Parisienne absinthe', '1 shot Single cream / half-and-half']","SHAKE all ingredients with ice and fine strain into chilled glass. To prevent curdling, add the cream to the shaker after the ice and immediately before shaking.",2,https://www.diffordsguide.com/cocktails/recipe/2919/cordova-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/44/201687cb0128732456f10baaa0afb8e2db7a.jpg,"['Rutte Dry Gin', 'Martini Rosso sweet vermouth', 'La Fée Parisienne absinthe', 'Single cream half and half']",Serve in a Coupe glass,gin|vermouth|absinthe
Corpse Reviver No.Blue,Lemon zest twist,Serve in a Coupe glass,"['3⁄4 shot Rutte Dry Gin', '3⁄4 shot Lillet Blanc (or other aromatized wine)', '3⁄4 shot De Kuyper Blue Curaçao', '3⁄4 shot Lemon juice (freshly squeezed)', '3 dash La Fée Parisienne absinthe']",SHAKE all ingredients with ice and fine strain into chilled glass.,35,https://www.diffordsguide.com/cocktails/recipe/2920/corpse-reviver-noblue,diffords,https://cdn.diffords.com/contrib/stock-images/2020/12/5fc8c3aebb1bc.jpg,"['Rutte Dry Gin', 'Lillet Blanc', 'De Kuyper Blue Cura ao', 'Lemon juice', 'La Fée Parisienne absinthe']",Serve in a Coupe glass,gin|absinthe
Creole Gimlet,Lime zest twist,Serve in a Coupe glass,"['2 1⁄2 shot Rutte Dry Gin', ""1⁄2 shot Difford's Falernum liqueur"", '1⁄4 shot Lime cordial (sweetened lime juice)', ""1 dash Peychaud's or other Creole-style bitters""]",STIR all ingredients with ice and strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/2921/creole-gimlet,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/30/20164066b78a09ade0b36ca2f32d98f0e3a0.jpg,"['Rutte Dry Gin', ""Difford's Falernum liqueur"", 'Lime cordial', ""Peychaud's or other Creole style bitters""]",Serve in a Coupe glass,gin|bitters
Daiquiri No.1 Natural (Countdown 3:2:1 formula),Lime wedge,Serve in a Coupe glass,"['1 1⁄2 shot Havana Club 3 Year Old rum', '1 shot Lime juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄2 shot Chilled water (omit if using wet ice)', ""4 drop Difford's Daiquiri Bitters (optional)""]",SHAKE all ingredients with ice and fine strain into chilled glass.,8,https://www.diffordsguide.com/cocktails/recipe/2922/daiquiri-no1-natural-countdown-321-formula,diffords,https://cdn.diffords.com/contrib/stock-images/2015/7/43/2015f184f765de3133f371bc918221513e60.jpg,"['Havana Club Year Old rum', 'Lime juice', 'Sugar syrup', 'Chilled water', ""Difford's Daiquiri Bitters""]",Serve in a Coupe glass,rum|bitters
Death in Venice,Orange zest twist,Serve in a Flute glass,"['1⁄3 shot Italian red bitter liqueur', ""3 drop Bob's Grapefruit Bitters"", '4 1⁄2 shot Prosecco sparkling wine']",POUR Campari and grapefruit bitters into chilled glass and TOP with Prosecco.,6,https://www.diffordsguide.com/cocktails/recipe/2923/death-in-venice,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/04/201600aec9d025b1b52f7b5061ddc36e9ed9.jpg,"['Italian red bitter liqueur', ""Bob's Grapefruit Bitters"", 'Prosecco sparkling wine']",Serve in a Flute glass,bitter liqueur|bitters|wine
Detroit Athletic Club,Float thin lemon wheel or dehydrated slice of lemon on surface,Serve in a Coupe glass,"['2 shot The Busker Blended Irish Whiskey', '1⁄4 shot Green Chartreuse liqueur', '1⁄4 shot Martini Rosso sweet vermouth', ""1⁄4 shot Difford's Falernum liqueur""]",STIR all ingredients with ice and strain into chilled glass.,25,https://www.diffordsguide.com/cocktails/recipe/2924/detroit-athletic-club,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/28/2016ddecb9e3a294f73c1643eecd1418aef6.jpg,"['The Busker Blended Irish Whiskey', 'Green Chartreuse liqueur', 'Martini Rosso sweet vermouth', ""Difford's Falernum liqueur""]",Serve in a Coupe glass,whiskey|Chartreuse liqueur|vermouth
Devil's Horn,Two chillies on rim to form devil's horns,Serve in a Martini glass,"['1 slice Red jalapeño/fresno chili (10,000 SHU) deseeded & chopped (fine sliced)', '3 fresh Raspberries (fresh)', '2 shot Havana Club 7yo rum', '3⁄4 shot Cranberry juice (sweetened)', '1 shot Honey sugar syrup', '1 shot Lime juice (freshly squeezed)']","Lightly MUDDLE (just press) chilli pepper in base of shaker to release its flavour. (If you muddle hard then the finished cocktail will be overly spicy). Add other ingredients, SHAKE with ice and fine strain into chilled glass.",4,https://www.diffordsguide.com/cocktails/recipe/2925/devils-horn,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/31/20163c8dda8f3900e7bc950ce952f5fc60f4.jpg,"['slice Red jalape o fresno chili deseeded chopped', 'Raspberries', 'Havana Club rum', 'Cranberry juice', 'Honey sugar syrup', 'Lime juice']",Serve in a Martini glass,rum
Dutch Word,Lime zest twist (discarded) & lime wedge on rim,Serve in a Martini glass,"['1 shot Rutte Old Simon Genever', '2⁄3 shot Green Chartreuse liqueur', '2⁄3 shot Luxardo Maraschino liqueur', '2⁄3 shot Lime juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/2926/dutch-word,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/00/20163c67c9c38749333a85d07d0416462180.jpg,"['Rutte Old Simon Genever', 'Green Chartreuse liqueur', 'Luxardo Maraschino liqueur', 'Lime juice']",Serve in a Martini glass,Chartreuse liqueur|Maraschino liqueur
8th Day (Alcohol-free*),Lime wedge & ginger slice,Serve in a Collins glass,"['2 1⁄2 shot Jasmine tea (cold)', '3⁄4 shot Lime juice (freshly squeezed)', '1⁄4 shot Ginger sugar syrup', 'Top up with Lemon-lime soda (Sprite/7-Up)']",SHAKE all ingredients with ice and fine strain into ice-filled glass.,0,https://www.diffordsguide.com/cocktails/recipe/2927/8th-day-alcohol-free,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/48/2015c1c775da6f321e4a189a5579c4141148.jpg,"['Jasmine tea', 'Lime juice', 'Ginger sugar syrup', 'Top up with Lemon lime soda']",Serve in a Collins glass,gin
Entwistle's Error,Lemon slice wheel,Serve in a Collins glass,"['2 shot Havana Club 7yo rum', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄3 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '2 1⁄2 shot Thomas Henry Tonic Water']",SHAKE first 3 ingredients with ice and strain into ice-filled glass. TOP with tonic water.,12,https://www.diffordsguide.com/cocktails/recipe/2928/entwistles-error,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/35/201622f8343c647b32bf182847c1e8a8f8ce.jpg,"['Havana Club rum', 'Lemon juice', 'Sugar syrup', 'Thomas Henry Tonic Water']",Serve in a Collins glass,rum
Fandango,Mint leaf or mint sprig pegged to rim,Serve in a Nick & Nora glass,"['3⁄4 shot Rutte Dry Gin', '3⁄4 shot Ketel One Vodka', '3⁄4 shot Yellow Chartreuse liqueur', '1⁄4 shot Chilled water (omit if using wet ice)']",STIR all ingredients with ice and strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/2929/fandango,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/21/20166d2e06bf28b1e8b1e3c331b18651df4b.jpg,"['Rutte Dry Gin', 'Ketel One Vodka', 'Yellow Chartreuse liqueur', 'Chilled water']",Serve in a Nick & Nora glass,gin|vodka|Chartreuse liqueur
Fanhattan,Fig wedge,Serve in a Martini glass,"['2 shot Bourbon whiskey', '1⁄2 shot Punt E Mes or other full-bodied vermouth', '1⁄2 shot Crème de figue', '1 dash Angostura Aromatic Bitters']",STIR all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/2930/fanhattan,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/22/20168d510a3345a28b4b1b55694e7b2ef1af.jpg,"['Bourbon whiskey', 'Punt E Mes or other full bodied vermouth', 'Cr me de figue', 'Angostura Aromatic Bitters']",Serve in a Martini glass,whiskey|vermouth|Aromatic Bitters
Fogerty,Orange zest twist,Serve in a Nick & Nora glass,"['1 1⁄2 shot Straight rye whiskey (100 proof / 50% alc./vol.)', '1⁄2 shot Italian red bitter liqueur', '1⁄3 shot Giffard Noir de Bourgogne Cassis', '2 dash Orange Bitters by Angostura']",STIR all ingredients with ice and strain into chilled glass.,7,https://www.diffordsguide.com/cocktails/recipe/2931/fogerty,diffords,https://cdn.diffords.com/contrib/stock-images/2016/8/42/20164f431b5f3c1e8d90c1e33427efd23bf7.jpg,"['Straight rye whiskey', 'Italian red bitter liqueur', 'Giffard Noir de Bourgogne Cassis', 'Orange Bitters by Angostura']",Serve in a Nick & Nora glass,whiskey|bitter liqueur|Orange Bitters
Fur Collar,Orange zest twist,Serve in a Coupe glass,"['2 shot Ketel One Vodka', '1⁄2 shot De Kuyper Apricot Brandy liqueur', '3⁄4 shot Orange juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/2932/fur-collar,diffords,https://cdn.diffords.com/contrib/stock-images/2016/8/20/2016f09919326f6277d6ba3d1a4154b1a71c.jpg,"['Ketel One Vodka', 'De Kuyper Apricot Brandy liqueur', 'Orange juice']",Serve in a Coupe glass,vodka|brandy liqueur
Gamble,Grapefruit slice,Serve in an Old-fashioned glass,"['1 shot Rutte Sloe Gin', '1 shot Rutte Dry Gin', '1 shot Pink grapefruit juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄2 shot Cherry Heering cherry brandy liqueur']",SHAKE all ingredients with ice and fine strain into glass filled with crushed ice.,3,https://www.diffordsguide.com/cocktails/recipe/2933/gamble,diffords,https://cdn.diffords.com/contrib/stock-images/2016/8/26/2016a0dadbd1ff9ec73252aca1029c8e002c.jpg,"['Rutte Sloe Gin', 'Rutte Dry Gin', 'Pink grapefruit juice', 'Sugar syrup', 'Cherry Heering cherry brandy liqueur']",Serve in an Old-fashioned glass,gin|gin|brandy liqueur
Gin Twist,Lemon zest twist,Serve in a Toddy glass,"['1 1⁄2 shot Rutte Dry Gin', '3⁄4 shot Lemon juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', 'Top up with Boiling water']",POUR ingredients into pre-warmed glass and STIR.,2,https://www.diffordsguide.com/cocktails/recipe/2934/gin-twist,diffords,https://cdn.diffords.com/contrib/stock-images/2016/8/29/20164ca1444e1a797c49ea521f3e30f0aba8.jpg,"['Rutte Dry Gin', 'Lemon juice', 'Sugar syrup', 'Top up with Boiling water']",Serve in a Toddy glass,gin
The Gold Rush,Luxardo Maraschino cherry,"Serve in a Nick & Nora glass
Photographed in an UB Nick and Nora Gold 6oz","['1 shot Bourbon whiskey', '2⁄3 shot Ginger liqueur', '1⁄6 shot Lime juice (freshly squeezed)', '1⁄6 shot Lemon juice (freshly squeezed)', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,14,https://www.diffordsguide.com/cocktails/recipe/2935/the-gold-rush,diffords,https://cdn.diffords.com/contrib/stock-images/2021/07/60f00d37705da.jpg,"['Bourbon whiskey', 'Ginger liqueur', 'Lime juice', 'Lemon juice', 'Sugar syrup']",Serve in a Nick & Nora glass,whiskey|gin
Zubrowka Cocktail,Lemon zest twist,Serve in a Coupe glass,"['1⁄3 shot La Fée Parisienne absinthe', '1 1⁄2 shot Bison grass vodka', '1⁄4 shot Cinnamon schnapps & Goldwasser liqueurs', '1 1⁄2 shot Martini Rosso sweet vermouth', '1 dash Angostura Aromatic Bitters']","POUR absinthe into ice-filled glass, top with water and stand to one side. Separately STIR other ingredients with ice. Dump contents of glass and strain stirred drink into the absinthe washed glass.",2,https://www.diffordsguide.com/cocktails/recipe/2936/zubrowka-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/50/2017cce453a0140df3b69e2210b8382cd5f8.jpg,"['La Fée Parisienne absinthe', 'Bison grass vodka', 'Cinnamon schnapps Goldwasser liqueurs', 'Martini Rosso sweet vermouth', 'Angostura Aromatic Bitters']",Serve in a Coupe glass,absinthe|vodka|vermouth|Aromatic Bitters
Woxum,Lemon zest twist,Serve in a Coupe glass,"['1 1⁄2 shot Avallen Calvados', '1⁄2 shot Yellow Chartreuse liqueur', '1⁄2 shot Martini Rosso sweet vermouth']",STIR all ingredients with ice and strain into chilled glass.,11,https://www.diffordsguide.com/cocktails/recipe/2937/woxum,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/12/2017b809efa92fa7a054d40203662c8971e3.jpg,"['Avallen Calvados', 'Yellow Chartreuse liqueur', 'Martini Rosso sweet vermouth']",Serve in a Coupe glass,Calvados|Chartreuse liqueur|vermouth
Woodside,None,Serve in a Coupe glass,"['1⁄2 ring Pineapple (fresh) (cored, skinned and chopped)', '3⁄4 shot Bacardi Carta Blanca light rum', '1⁄2 shot Ruby port', '3⁄4 shot Martini Extra Dry vermouth (grapefruit infused)', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '2 dash Angostura Aromatic Bitters', '1⁄2 shot Pasteurised egg white']","MUDDLE pineapple in base of shaker and add other ingredients. DRY SHAKE (without ice), then SHAKE again with ice and fine strain into chilled glass.",3,https://www.diffordsguide.com/cocktails/recipe/2938/woodside,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/11/20170fe09749ec799dfdeb71bd8bd8e08931.jpg,"['ring Pineapple', 'Bacardi Carta Blanca light rum', 'Ruby port', 'Martini Extra Dry vermouth', 'Lemon juice', 'Sugar syrup', 'Angostura Aromatic Bitters', 'Pasteurised egg white']",Serve in a Coupe glass,rum|vermouth|Aromatic Bitters
Weissen Sour,Lemon slice,Serve in a Collins glass,"['2 shot Bourbon whiskey', '1 spoon Orange marmalade', '3⁄4 shot Lemon juice (freshly squeezed)', '2 dash Orange Bitters by Angostura', 'Top up with Erdinger Weisbier']","STIR marmalade with bourbon in base of shaker to dissolve marmalade. Add lemon juice and bitters, SHAKE with ice and fine strain into ice-filled glass. TOP with beer.",4,https://www.diffordsguide.com/cocktails/recipe/2939/weissen-sour,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/51/2017d05d3433611cee7f18d8535d94c6369d.jpg,"['Bourbon whiskey', 'Orange marmalade', 'Lemon juice', 'Orange Bitters by Angostura', 'Top up with Erdinger Weisbier']",Serve in a Collins glass,whiskey|Orange Bitters
Wild Irish Rose,Lemon zest twist & Luxardo Maraschino cherry,Serve in a Coupe glass,"['2 shot The Busker Blended Irish Whiskey', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄4 shot Giffard Grenadine syrup', '1⁄2 shot Thomas Henry Soda Water (optional)']",SHAKE first four ingredients with ice and fine strain into chilled glass. TOP with soda.,16,https://www.diffordsguide.com/cocktails/recipe/2940/wild-irish-rose,diffords,https://cdn.diffords.com/contrib/stock-images/2016/8/29/2016de59c8b8bcba3c5a8fcedbc5a7ed90ff.jpg,"['The Busker Blended Irish Whiskey', 'Lemon juice', 'Sugar syrup', 'Giffard Grenadine syrup', 'Thomas Henry Soda Water']",Serve in a Coupe glass,whiskey|soda water
Whoop It Up,Lemon zest twist,Serve in a Coupe glass,"['1 shot Honey flavoured vodka', '1 shot Bacardi Carta Blanca light rum', '1⁄2 shot Ginger liqueur', '1⁄2 shot Bénédictine D.O.M.', '1⁄2 shot Lemon juice (freshly squeezed)', ""3 drop Difford's Daiquiri Bitters (optional)""]",SHAKE all ingredients with ice and fine strain into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/2941/whoop-it-up,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/59/20178727d8bf477693fa37790bf3c52d3b58.jpg,"['Honey flavoured vodka', 'Bacardi Carta Blanca light rum', 'Ginger liqueur', 'Bénédictine D O M', 'Lemon juice', ""Difford's Daiquiri Bitters""]",Serve in a Coupe glass,vodka|rum|gin|bitters
Whisky Flower,Lemon zest twist,Serve in an Old-fashioned glass,"['2 shot Islay single malt (peated) Scotch whisky', '1 1⁄2 shot St-Germain elderflower liqueur', '1 shot Lemon juice (freshly squeezed)', '1⁄2 shot Pasteurised egg white']",DRY SHAKE all ingredients (without ice) SHAKE again with ice and strain into ice-filled glass.,5,https://www.diffordsguide.com/cocktails/recipe/2942/whisky-flower,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/21/2017fee81c9d52c4278e1d741e36f1c32e1e.jpg,"['Islay single malt Scotch whisky', 'St Germain elderflower liqueur', 'Lemon juice', 'Pasteurised egg white']",Serve in an Old-fashioned glass,elderflower liqueur
Voodoo I Do,Pineapple wedge & Luxardo Maraschino cherry,Serve in an Old-fashioned glass,"['1 ring Pineapple (fresh)', '2 shot Patrón Reposado tequila', '1⁄4 shot De Kuyper Triple Sec (40%)', '1⁄2 shot De Kuyper Apricot Brandy liqueur', '1⁄2 shot Lime juice (freshly squeezed)']","MUDDLE pineapple in base of shaker. Add other ingredients, SHAKE with ice and fine strain into ice-filled glass.",9,https://www.diffordsguide.com/cocktails/recipe/2943/voodoo-i-do,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/46/20171a52f0dbb9fdaab470606ae74d20d1d6.jpg,"['ring Pineapple', 'Patr n Reposado tequila', 'De Kuyper Triple Sec', 'De Kuyper Apricot Brandy liqueur', 'Lime juice']",Serve in an Old-fashioned glass,tequila|brandy liqueur
Very Rusty Daiquiri,Lime wedge,Serve in a Coupe glass,"['1 1⁄2 shot Havana Club 7yo rum', '2⁄3 shot Drambuie liqueur', '1⁄2 shot Lime juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/2944/very-rusty-daiquiri,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/16/2017f6488fc646b7f19ceddf54f0feccb2d0.jpg,"['Havana Club rum', 'Drambuie liqueur', 'Lime juice']",Serve in a Coupe glass,rum
